f0,f1,f2,s0,s1,s2
864,852,848,0,0,1
852,848,860,0,1,1
848,860,852,1,1,1
860,852,836,1,1,1
852,836,824,1,1,1
836,824,816,1,1,1
824,816,880,1,1,1
816,880,780,1,1,1
880,780,852,1,1,1
780,852,844,1,1,1
852,844,868,1,1,1
844,868,872,1,1,1
868,872,872,1,1,1
872,872,860,1,1,1
872,860,864,1,1,0
860,864,868,1,0,0
864,868,868,0,0,0
868,868,856,0,0,0
868,856,860,0,0,0
856,860,876,0,0,0
860,876,876,0,0,0
876,876,864,0,0,0
876,864,864,0,0,0
864,864,860,0,0,0
864,860,868,0,0,0
860,868,876,0,0,0
868,876,868,0,0,0
876,868,864,0,0,0
868,864,868,0,0,0
864,868,864,0,0,0
868,864,868,0,0,0
864,868,872,0,0,0
868,872,864,0,0,0
872,864,872,0,0,0
864,872,860,0,0,0
872,860,860,0,0,0
860,860,848,0,0,0
860,848,836,0,0,1
848,836,844,0,1,1
836,844,852,1,1,1
844,852,860,1,1,1
852,860,848,1,1,1
860,848,836,1,1,1
848,836,844,1,1,1
836,844,892,1,1,1
844,892,788,1,1,1
892,788,828,1,1,1
788,828,848,1,1,1
828,848,836,1,1,1
848,836,844,1,1,1
836,844,840,1,1,1
844,840,844,1,1,1
840,844,840,1,1,0
844,840,844,1,0,0
840,844,860,0,0,0
844,860,840,0,0,0
860,840,832,0,0,0
840,832,836,0,0,1
832,836,840,0,1,1
836,840,856,1,1,1
840,856,840,1,1,1
856,840,832,1,1,1
840,832,844,1,1,1
832,844,892,1,1,1
844,892,796,1,1,1
892,796,832,1,1,1
796,832,840,1,1,1
832,840,840,1,1,1
840,840,856,1,1,1
840,856,844,1,1,1
856,844,840,1,1,0
844,840,864,1,0,0
840,864,840,0,0,0
864,840,844,0,0,0
840,844,828,0,0,0
844,828,840,0,0,0
828,840,840,0,0,0
840,840,836,0,0,0
840,836,848,0,0,0
836,848,836,0,0,0
848,836,844,0,0,0
836,844,840,0,0,0
844,840,900,0,0,0
840,900,792,0,0,0
900,792,820,0,0,0
792,820,832,0,0,0
820,832,888,0,0,0
832,888,888,0,0,0
888,888,892,0,0,0
888,892,896,0,0,0
892,896,896,0,0,0
896,896,892,0,0,0
896,892,876,0,0,0
892,876,440,0,0,0
876,440,144,0,0,0
440,144,260,0,0,0
144,260,864,0,0,0
260,864,836,0,0,0
864,836,848,0,0,0
836,848,848,0,0,0
848,848,840,0,0,0
848,840,836,0,0,0
840,836,840,0,0,0
836,840,836,0,0,0
840,836,824,0,0,0
836,824,824,0,0,0
824,824,832,0,0,0
824,832,840,0,0,0
832,840,856,0,0,1
840,856,868,0,1,1
856,868,864,1,1,1
868,864,884,1,1,1
864,884,948,1,1,1
884,948,856,1,1,1
948,856,912,1,1,1
856,912,904,1,1,1
912,904,900,1,1,1
904,900,904,1,1,0
900,904,908,1,0,0
904,908,912,0,0,0
908,912,908,0,0,0
896,884,880,0,0,0
884,880,896,0,0,0
880,896,888,0,0,0
896,888,900,0,0,1
888,900,896,0,1,1
900,896,904,1,1,1
896,904,908,1,1,1
904,908,908,1,1,1
908,908,956,1,1,1
908,956,860,1,1,1
956,860,908,1,1,1
860,908,900,1,1,1
908,900,884,1,1,0
900,884,224,1,0,0
884,224,96,0,0,0
224,96,572,0,0,0
96,572,908,0,0,0
572,908,872,0,0,0
908,872,856,0,0,0
872,856,836,0,0,0
856,836,840,0,0,0
836,840,868,0,0,0
840,868,872,0,0,0
868,872,888,0,0,0
872,888,888,0,0,1
888,888,892,0,1,1
888,892,900,1,1,1
892,900,944,1,1,1
900,944,840,1,1,1
944,840,880,1,1,1
840,880,892,1,1,1
880,892,892,1,1,1
892,892,892,1,1,1
892,892,892,1,1,1
892,892,892,1,1,1
892,892,900,1,1,1
892,900,956,1,1,1
900,956,856,1,1,1
956,856,904,1,1,1
856,904,912,1,1,1
904,912,900,1,1,1
912,900,916,1,1,0
900,916,916,1,0,0
916,916,916,0,0,0
916,916,916,0,0,0
916,916,908,0,0,0
916,908,920,0,0,0
908,920,920,0,0,0
920,920,980,0,0,0
920,980,864,0,0,0
980,864,928,0,0,0
864,928,700,0,0,0
928,700,260,0,0,0
700,260,936,0,0,0
260,936,888,0,0,0
936,888,932,0,0,0
888,932,928,0,0,0
932,928,928,0,0,0
928,928,916,0,0,0
928,916,944,0,0,0
916,944,936,0,0,0
944,936,924,0,0,0
936,924,920,0,0,0
924,920,908,0,0,0
920,908,912,0,0,0
908,912,908,0,0,0
912,908,884,0,0,0
908,884,892,0,0,0
884,892,908,0,0,0
892,908,908,0,0,0
908,908,916,0,0,0
908,916,916,0,0,1
916,916,904,0,1,1
916,904,952,1,1,1
904,952,840,1,1,1
952,840,896,1,1,1
840,896,900,1,1,1
896,900,892,1,1,0
900,892,716,1,0,0
892,716,356,0,0,0
716,356,272,0,0,0
356,272,180,0,0,0
272,180,248,0,0,0
180,248,896,0,0,0
248,896,892,0,0,0
896,892,900,0,0,0
892,900,916,0,0,0
900,916,900,0,0,0
900,908,912,0,0,0
908,912,920,0,0,0
912,920,916,0,0,0
920,916,916,0,0,0
916,916,912,0,0,0
916,912,920,0,0,0
912,920,928,0,0,0
920,928,932,0,0,1
928,932,924,0,1,1
932,924,924,1,1,1
924,924,912,1,1,1
924,912,916,1,1,1
912,916,984,1,1,1
916,984,868,1,1,1
984,868,908,1,1,1
868,908,908,1,1,1
908,908,908,1,1,1
908,908,900,1,1,0
908,900,880,1,0,0
900,880,892,0,0,0
880,892,860,0,0,0
892,860,852,0,0,0
860,852,840,0,0,0
852,840,852,0,0,0
840,852,872,0,0,0
852,872,864,0,0,0
872,864,872,0,0,0
864,872,872,0,0,0
872,872,872,0,0,0
872,872,852,0,0,0
872,852,896,0,0,0
852,896,772,0,0,0
896,772,832,0,0,0
772,832,900,0,0,0
832,900,856,0,0,0
900,856,816,0,0,0
856,816,888,0,0,0
816,888,888,0,0,0
888,888,892,0,0,0
888,892,900,0,0,0
892,900,896,0,0,0
900,896,896,0,0,0
896,896,900,0,0,0
896,900,900,0,0,0
900,900,900,0,0,0
900,900,240,0,0,0
900,240,672,0,0,0
240,672,904,0,0,0
672,904,912,0,0,0
904,912,916,0,0,0
912,916,908,0,0,0
916,908,908,0,0,0
908,908,924,0,0,0
908,924,912,0,0,0
924,912,908,0,0,0
912,908,904,0,0,0
908,904,912,0,0,0
904,912,912,0,0,0
912,912,904,0,0,0
912,904,968,0,0,0
904,968,856,0,0,0
968,856,900,0,0,0
856,900,956,0,0,0
900,956,852,0,0,0
956,852,900,0,0,0
852,900,884,0,0,0
900,884,888,0,0,0
884,888,900,0,0,0
888,900,908,0,0,0
900,908,904,0,0,0
908,904,896,0,0,0
904,896,896,0,0,0
896,896,956,0,0,0
896,956,840,0,0,0
956,840,936,0,0,0
840,936,848,0,0,0
936,848,892,0,0,0
848,892,896,0,0,0
892,896,896,0,0,0
896,896,956,0,0,0
896,956,844,0,0,0
956,844,940,0,0,0
844,940,840,0,0,0
940,840,900,0,0,0
840,900,900,0,0,0
900,900,896,0,0,0
900,896,892,0,0,0
896,892,872,0,0,0
892,872,888,0,0,0
872,888,888,0,0,0
888,888,884,0,0,0
888,884,884,0,0,0
884,884,888,0,0,0
884,888,884,0,0,0
888,884,888,0,0,0
884,888,888,0,0,0
888,888,884,0,0,0
888,884,888,0,0,0
884,888,900,0,0,0
888,900,892,0,0,0
900,892,884,0,0,0
892,884,868,0,0,0
884,868,864,0,0,0
868,864,948,0,0,0
864,948,944,0,0,0
948,944,944,0,0,0
944,944,944,0,0,0
944,944,928,0,0,0
944,928,932,0,0,0
928,932,924,0,0,0
932,924,916,0,0,0
924,916,924,0,0,0
916,924,916,0,0,0
924,916,932,0,0,0
916,932,916,0,0,0
932,916,940,0,0,0
916,940,848,0,0,0
940,848,896,0,0,0
848,896,892,0,0,1
896,892,900,0,1,1
892,900,944,1,1,1
900,944,848,1,1,1
944,848,892,1,1,1
848,892,896,1,1,1
892,896,904,1,1,1
896,904,912,1,1,0
904,912,948,1,0,0
912,948,852,0,0,0
948,852,956,0,0,0
852,956,216,0,0,0
956,216,428,0,0,0
216,428,196,0,0,0
428,196,988,0,0,0
196,988,152,0,0,0
988,152,384,0,0,0
152,384,304,0,0,0
384,304,148,0,0,0
304,148,384,0,0,0
148,384,308,0,0,0
384,308,364,0,0,0
308,364,1276,0,0,0
364,1276,128,0,0,0
1276,128,1768,0,0,0
128,1768,876,0,0,0
1768,876,876,0,0,0
876,876,880,0,0,0
876,880,932,0,0,0
880,932,832,0,0,0
932,832,876,0,0,0
832,876,924,0,0,0
876,924,820,0,0,0
924,820,868,0,0,0
820,868,852,0,0,0
868,852,868,0,0,0
852,868,868,0,0,0
868,868,860,0,0,0
868,860,856,0,0,0
860,856,840,0,0,0
856,840,828,0,0,0
840,828,408,0,0,0
828,408,420,0,0,0
408,420,888,0,0,0
420,888,776,0,0,0
888,776,824,0,0,0
776,824,840,0,0,0
824,840,836,0,0,0
840,836,836,0,0,0
836,836,824,0,0,0
836,824,832,0,0,0
824,832,832,0,0,0
832,832,828,0,0,0
832,828,824,0,0,0
828,824,836,0,0,0
824,836,692,0,0,0
836,692,132,0,0,0
692,132,832,0,0,0
132,832,844,0,0,0
832,844,832,0,0,0
844,832,832,0,0,0
832,832,836,0,0,0
832,836,832,0,0,0
836,832,832,0,0,0
832,832,832,0,0,0
832,832,836,0,0,0
832,836,832,0,0,0
836,832,828,0,0,0
832,828,836,0,0,0
828,836,824,0,0,0
836,824,816,0,0,0
824,816,808,0,0,0
816,808,812,0,0,0
808,812,812,0,0,0
812,812,808,0,0,0
812,808,824,0,0,0
808,824,820,0,0,0
824,820,820,0,0,0
820,820,672,0,0,0
820,672,140,0,0,0
672,140,836,0,0,0
140,836,492,0,0,0
836,492,336,0,0,0
492,336,828,0,0,0
336,828,836,0,0,0
828,836,824,0,0,0
836,824,180,0,0,0
824,180,644,0,0,0
180,644,228,0,0,0
644,228,592,0,0,0
228,592,812,0,0,0
592,812,808,0,0,0
812,808,808,0,0,0
808,808,812,0,0,0
808,812,816,0,0,0
812,816,800,0,0,0
816,800,816,0,0,0
800,816,824,0,0,0
816,824,820,0,0,0
824,820,868,0,0,0
820,868,780,0,0,0
868,780,820,0,0,0
780,820,1064,0,0,0
820,1064,212,0,0,0
1064,212,356,0,0,0
212,356,816,0,0,0
356,816,816,0,0,1
816,816,820,0,1,1
816,820,820,1,1,1
820,820,816,1,1,1
820,816,816,1,1,1
816,816,864,1,1,1
816,864,772,1,1,1
864,772,820,1,1,1
772,820,828,1,1,1
820,828,824,1,1,1
828,824,824,1,1,1
824,824,820,1,1,0
824,820,812,1,0,0
820,812,820,0,0,0
812,820,828,0,0,0
820,828,828,0,0,0
828,828,816,0,0,0
828,816,820,0,0,0
816,820,816,0,0,0
820,816,808,0,0,0
816,808,800,0,0,0
808,800,808,0,0,0
800,808,808,0,0,0
808,808,804,0,0,0
808,804,800,0,0,0
804,800,808,0,0,0
800,808,796,0,0,0
808,796,792,0,0,0
796,792,784,0,0,0
792,784,788,0,0,1
784,788,792,0,1,1
788,792,808,1,1,1
792,808,812,1,1,1
808,812,860,1,1,1
812,860,764,1,1,1
860,764,820,1,1,1
764,820,820,1,1,1
820,820,816,1,1,1
820,816,824,1,1,1
816,824,820,1,1,1
824,820,824,1,1,0
820,824,824,1,0,0
824,824,824,0,0,0
824,824,820,0,0,0
824,820,832,0,0,0
820,832,880,0,0,0
832,880,820,0,0,0
880,820,784,0,0,0
820,784,836,0,0,0
784,836,824,0,0,0
836,824,832,0,0,0
824,832,832,0,0,0
832,832,828,0,0,0
832,828,824,0,0,0
828,824,820,0,0,0
824,820,824,0,0,0
820,824,824,0,0,0
824,824,832,0,0,0
824,832,828,0,0,0
832,828,824,0,0,0
828,824,832,0,0,0
824,832,828,0,0,0
832,828,820,0,0,0
828,820,824,0,0,0
820,824,828,0,0,0
824,828,820,0,0,0
828,820,824,0,0,0
820,824,868,0,0,0
824,868,824,0,0,0
868,824,472,0,0,0
824,472,336,0,0,0
472,336,192,0,0,0
336,192,524,0,0,0
192,524,360,0,0,0
524,360,272,0,0,0
360,272,88,0,0,0
272,88,816,0,0,0
88,816,192,0,0,0
816,192,836,0,0,0
192,836,264,0,0,0
836,264,180,0,0,0
264,180,388,0,0,0
180,388,880,0,0,0
388,880,880,0,0,0
880,880,236,0,0,0
880,236,632,0,0,0
236,632,1236,0,0,0
632,1236,416,0,0,0
1236,416,600,0,0,0
416,600,292,0,0,0
600,292,496,0,0,0
292,496,288,0,0,0
496,288,292,0,0,0
288,292,592,0,0,0
292,592,764,0,0,0
592,764,824,0,0,0
764,824,696,0,0,0
824,696,144,0,0,0
696,144,840,0,0,0
144,840,852,0,0,0
840,852,248,0,0,0
852,248,264,0,0,0
248,264,340,0,0,0
264,340,200,0,0,0
340,200,216,0,0,0
200,216,220,0,0,0
216,220,236,0,0,0
220,236,276,0,0,0
236,276,616,0,0,0
276,616,880,0,0,0
616,880,236,0,0,0
880,236,644,0,0,0
236,644,904,0,0,0
644,904,344,0,0,0
904,344,68,0,0,0
344,68,460,0,0,0
68,460,56,0,0,0
460,56,276,0,0,0
56,276,644,0,0,0
276,644,44,0,0,0
644,44,1632,0,0,0
44,1632,796,0,0,0
1632,796,592,0,0,0
796,592,256,0,0,0
592,256,240,0,0,0
256,240,656,0,0,0
240,656,824,0,0,0
656,824,820,0,0,0
824,820,108,0,0,0
820,108,676,0,0,0
108,676,976,0,0,0
676,976,952,0,0,0
976,952,952,0,0,0
952,952,964,0,0,0
952,964,1772,0,0,0
964,1772,964,0,0,0
1772,964,836,0,0,0
964,836,716,0,0,0
836,716,336,0,0,0
716,336,356,0,0,0
336,356,360,0,0,0
356,360,868,0,0,0
360,868,888,0,0,0
868,888,52,0,0,0
888,52,336,0,0,0
52,336,160,0,0,0
336,160,320,0,0,0
160,320,312,0,0,0
320,312,228,0,0,0
312,228,328,0,0,0
228,328,596,0,0,0
328,596,204,0,0,0
596,204,584,0,0,0
204,584,496,0,0,0
584,496,244,0,0,0
496,244,328,0,0,0
244,328,96,0,0,0
328,96,248,0,0,0
96,248,380,0,0,0
248,380,276,0,0,0
380,276,76,0,0,0
276,76,268,0,0,0
76,268,396,0,0,0
268,396,180,0,0,0
396,180,164,0,0,0
180,164,252,0,0,0
164,252,268,0,0,0
252,268,736,0,0,0
268,736,332,0,0,0
736,332,536,0,0,0
332,536,264,0,0,0
536,264,248,0,0,0
264,248,196,0,0,0
248,196,140,0,0,0
196,140,396,0,0,0
140,396,888,0,0,0
396,888,884,0,0,0
888,884,888,0,0,0
884,888,880,0,0,0
888,880,408,0,0,0
880,408,476,0,0,0
408,476,900,0,0,0
476,900,896,0,0,0
900,896,496,0,0,0
896,496,156,0,0,0
496,156,236,0,0,0
364,340,376,0,0,0
340,376,180,0,0,0
376,180,600,0,0,0
180,600,20,0,0,0
600,20,228,0,0,0
20,228,592,0,0,0
228,592,336,0,0,0
592,336,136,0,0,0
336,136,884,0,0,0
136,884,148,0,0,0
884,148,628,0,0,0
148,628,428,0,0,0
628,428,240,0,0,0
428,240,204,0,0,0
240,204,776,0,0,0
204,776,1020,0,0,0
776,1020,264,0,0,0
1020,264,636,0,0,0
264,636,244,0,0,0
636,244,392,0,0,0
244,392,100,0,0,0
392,100,152,0,0,0
100,152,876,0,0,0
152,876,884,0,0,0
876,884,900,0,0,0
884,900,896,0,0,0
900,896,556,0,0,0
896,556,120,0,0,0
556,120,268,0,0,0
120,268,296,0,0,0
268,296,632,0,0,0
296,632,84,0,0,0
632,84,328,0,0,0
84,328,304,0,0,0
328,304,516,0,0,0
304,516,248,0,0,0
516,248,192,0,0,0
248,192,172,0,0,0
192,172,708,0,0,0
172,708,880,0,0,0
708,880,876,0,0,0
880,876,520,0,0,0
876,520,208,0,0,0
520,208,900,0,0,0
208,900,168,0,0,0
900,168,836,0,0,0
168,836,884,0,0,0
836,884,396,0,0,0
884,396,212,0,0,0
396,212,68,0,0,0
212,68,208,0,0,0
68,208,900,0,0,0
208,900,952,0,0,0
900,952,860,0,0,0
952,860,488,0,0,0
860,488,112,0,0,0
488,112,260,0,0,0
112,260,228,0,0,0
260,228,336,0,0,0
228,336,436,0,0,0
336,436,268,0,0,0
436,268,576,0,0,0
268,576,160,0,0,0
576,160,144,0,0,0
160,144,260,0,0,0
144,260,332,0,0,0
260,332,896,0,0,0
332,896,892,0,0,0
896,892,228,0,0,0
892,228,664,0,0,0
228,664,888,0,0,0
664,888,548,0,0,0
888,548,324,0,0,0
548,324,440,0,0,0
324,440,440,0,0,0
440,440,44,0,0,0
440,44,216,0,0,0
44,216,484,0,0,0
216,484,44,0,0,0
484,44,356,0,0,0
44,356,288,0,0,0
356,288,324,0,0,0
288,324,876,0,0,0
324,876,492,0,0,0
876,492,432,0,0,0
492,432,836,0,0,0
432,836,532,0,0,0
836,532,320,0,0,0
532,320,712,0,0,0
320,712,216,0,0,0
712,216,48,0,0,0
216,48,464,0,0,0
48,464,228,0,0,0
464,228,124,0,0,0
228,124,324,0,0,0
124,324,584,0,0,0
324,584,400,0,0,0
584,400,380,0,0,0
400,380,508,0,0,0
380,508,332,0,0,0
508,332,392,0,0,0
332,392,148,0,0,0
392,148,296,0,0,0
148,296,64,0,0,0
296,64,700,0,0,0
64,700,72,0,0,0
700,72,328,0,0,0
72,328,280,0,0,0
328,280,336,0,0,0
280,336,56,0,0,0
336,56,688,0,0,0
56,688,888,0,0,0
688,888,544,0,0,0
888,544,236,0,0,0
544,236,840,0,0,0
236,840,844,0,0,0
840,844,456,0,0,0
844,456,404,0,0,0
456,404,48,0,0,0
404,48,252,0,0,0
48,252,588,0,0,0
252,588,324,0,0,0
588,324,168,0,0,0
324,168,336,0,0,0
168,336,864,0,0,0
336,864,284,0,0,0
864,284,304,0,0,0
284,304,88,0,0,0
304,88,1088,0,0,0
88,1088,888,0,0,0
1088,888,524,0,0,0
888,524,376,0,0,0
524,376,888,0,0,0
376,888,880,0,0,0
888,880,892,0,0,0
880,892,356,0,0,0
892,356,380,0,0,0
356,380,428,0,0,0
380,428,384,0,0,0
428,384,268,0,0,0
384,268,456,0,0,0
268,456,432,0,0,0
456,432,316,0,0,0
432,316,620,0,0,0
316,620,840,0,0,0
620,840,884,0,0,0
840,884,868,0,0,0
884,868,860,0,0,0
868,860,864,0,0,0
860,864,332,0,0,0
864,332,84,0,0,0
332,84,436,0,0,0
84,436,172,0,0,0
436,172,680,0,0,0
172,680,844,0,0,0
680,844,848,0,0,0
844,848,840,0,0,0
848,840,836,0,0,0
840,836,836,0,0,0
836,836,844,0,0,0
836,844,852,0,0,0
844,852,832,0,0,0
852,832,856,0,0,0
832,856,864,0,0,0
856,864,856,0,0,0
864,856,848,0,0,0
856,848,860,0,0,0
848,860,864,0,0,1
860,864,860,0,1,1
864,860,848,1,1,1
860,848,848,1,1,1
848,848,848,1,1,1
848,848,844,1,1,1
848,844,892,1,1,1
844,892,780,1,1,1
892,780,828,1,1,1
780,828,816,1,1,1
828,816,804,1,1,1
816,804,820,1,1,1
804,820,816,1,1,1
820,816,824,1,1,1
816,824,840,1,1,0
824,840,856,1,0,0
840,856,840,0,0,0
856,840,844,0,0,0
840,844,852,0,0,0
844,852,852,0,0,0
852,852,852,0,0,0
852,852,836,0,0,0
852,836,828,0,0,0
836,828,836,0,0,0
828,836,840,0,0,0
836,840,828,0,0,0
840,828,832,0,0,1
828,832,832,0,1,1
832,832,832,1,1,1
832,832,824,1,1,1
832,824,884,1,1,1
824,884,788,1,1,1
884,788,836,1,1,1
788,836,824,1,1,1
836,824,844,1,1,0
824,844,844,1,0,0
844,844,872,0,0,0
844,872,140,0,0,0
872,140,756,0,0,0
140,756,700,0,0,0
756,700,332,0,0,0
700,332,276,0,0,0
332,276,232,0,0,0
276,232,184,0,0,0
232,184,428,0,0,0
184,428,212,0,0,0
428,212,784,0,0,0
212,784,536,0,0,0
784,536,636,0,0,0
536,636,236,0,0,0
636,236,280,0,0,0
236,280,232,0,0,0
280,232,84,0,0,0
232,84,628,0,0,0
84,628,184,0,0,0
628,184,136,0,0,0
184,136,368,0,0,0
136,368,344,0,0,0
368,344,328,0,0,0
344,328,800,0,0,0
328,800,180,0,0,0
800,180,428,0,0,0
180,428,44,0,0,0
428,44,316,0,0,0
44,316,252,0,0,0
316,252,384,0,0,0
252,384,176,0,0,0
384,176,812,0,0,0
176,812,816,0,0,0
812,816,808,0,0,0
816,808,820,0,0,0
808,820,852,0,0,0
820,852,820,0,0,0
852,820,856,0,0,0
820,856,836,0,0,0
856,836,860,0,0,0
836,860,836,0,0,0
860,836,872,0,0,0
836,872,840,0,0,0
872,840,872,0,0,0
840,872,848,0,0,0
872,848,848,0,0,0
848,848,844,0,0,0
848,844,840,0,0,0
844,840,836,0,0,0
840,836,832,0,0,0
836,832,848,0,0,1
832,848,844,0,1,1
848,844,852,1,1,1
844,852,896,1,1,1
852,896,784,1,1,1
896,784,844,1,1,1
784,844,840,1,1,1
844,840,848,1,1,0
840,848,896,1,0,0
848,896,784,0,0,0
896,784,172,0,0,0
784,172,228,0,0,0
172,228,220,0,0,0
228,220,200,0,0,0
220,200,908,0,0,0
200,908,992,0,0,0
908,992,956,0,0,0
992,956,904,0,0,0
956,904,960,0,0,0
904,960,1020,0,0,0
960,1020,964,0,0,0
1020,964,904,0,0,0
964,904,936,0,0,0
904,936,952,0,0,0
936,952,908,0,0,0
952,908,868,0,0,0
908,868,940,0,0,0
868,940,900,0,0,0
940,900,876,0,0,0
900,876,860,0,0,0
876,860,876,0,0,0
860,876,860,0,0,0
876,860,844,0,0,0
860,844,824,0,0,0
844,824,864,0,0,0
824,864,848,0,0,0
864,848,832,0,0,0
848,832,824,0,0,0
832,824,880,0,0,0
824,880,848,0,0,0
880,848,832,0,0,0
848,832,828,0,0,0
832,828,868,0,0,0
828,868,844,0,0,0
868,844,820,0,0,0
844,820,192,0,0,0
820,192,636,0,0,0
192,636,860,0,0,0
636,860,844,0,0,0
860,844,824,0,0,0
844,824,824,0,0,0
824,824,844,0,0,0
824,844,840,0,0,0
844,840,832,0,0,0
840,832,832,0,0,0
832,832,836,0,0,0
832,836,816,0,0,0
836,816,816,0,0,0
816,816,864,0,0,0
816,864,496,0,0,0
864,496,1196,0,0,0
496,1196,828,0,0,0
1196,828,832,0,0,0
828,832,884,0,0,0
832,884,852,0,0,0
884,852,844,0,0,0
852,844,840,0,0,0
844,840,884,0,0,0
840,884,468,0,0,0
884,468,380,0,0,0
468,380,168,0,0,0
380,168,676,0,0,0
168,676,820,0,0,0
676,820,852,0,0,0
820,852,832,0,0,0
852,832,820,0,0,0
832,820,808,0,0,0
820,808,804,0,0,0
808,804,696,0,0,0
804,696,120,0,0,0
696,120,800,0,0,0
120,800,792,0,0,0
800,792,792,0,0,0
792,792,808,0,0,0
792,808,488,0,0,0
808,488,312,0,0,0
488,312,792,0,0,0
312,792,792,0,0,0
792,792,804,0,0,0
792,804,788,0,0,0
804,788,792,0,0,0
788,792,784,0,0,0
792,784,788,0,0,0
784,788,784,0,0,0
788,784,780,0,0,0
784,780,780,0,0,0
780,780,1584,0,0,0
780,1584,784,0,0,0
1584,784,780,0,0,0
784,780,332,0,0,0
780,332,472,0,0,0
332,472,796,0,0,0
472,796,796,0,0,0
796,796,788,0,0,0
796,788,784,0,0,0
788,784,772,0,0,0
784,772,768,0,0,0
772,768,772,0,0,0
768,772,788,0,0,0
772,788,792,0,0,0
788,792,792,0,0,0
792,792,808,0,0,0
792,808,816,0,0,0
808,816,820,0,0,0
816,820,820,0,0,0
820,820,812,0,0,0
820,812,824,0,0,0
812,824,820,0,0,0
824,820,820,0,0,0
820,820,816,0,0,0
820,816,1632,0,0,0
816,1632,824,0,0,0
1632,824,816,0,0,0
824,816,832,0,0,0
816,832,816,0,0,0
832,816,824,0,0,0
816,824,820,0,0,0
824,820,820,0,0,1
820,820,820,0,1,1
820,820,828,1,1,1
820,828,832,1,1,1
828,832,872,1,1,1
832,872,768,1,1,1
872,768,812,1,1,1
768,812,816,1,1,1
812,816,808,1,1,1
816,808,804,1,1,1
808,804,812,1,1,1
804,812,820,1,1,1
812,820,804,1,1,0
820,804,804,1,0,0
804,804,812,0,0,0
804,812,832,0,0,0
812,832,808,0,0,0
832,808,804,0,0,0
808,804,828,0,0,0
804,828,828,0,0,0
828,828,776,0,0,0
828,776,860,0,0,0
776,860,824,0,0,0
860,824,508,0,0,0
824,508,312,0,0,0
508,312,824,0,0,0
312,824,824,0,0,0
824,824,824,0,0,0
824,824,712,0,0,0
824,712,120,0,0,0
712,120,832,0,0,0
120,832,828,0,0,0
832,828,816,0,0,0
828,816,824,0,0,0
816,824,828,0,0,0
824,828,488,0,0,0
828,488,148,0,0,0
488,148,236,0,0,0
148,236,792,0,0,0
236,792,844,0,0,0
792,844,876,0,0,0
844,876,848,0,0,0
876,848,864,0,0,0
848,864,836,0,0,0
864,836,824,0,0,0
836,824,868,0,0,0
824,868,848,0,0,0
868,848,844,0,0,0
848,844,844,0,0,0
844,844,820,0,0,0
844,820,832,0,0,0
820,832,876,0,0,0
832,876,848,0,0,0
876,848,852,0,0,0
848,852,828,0,0,0
852,828,836,0,0,0
828,836,852,0,0,0
836,852,828,0,0,0
852,828,752,0,0,0
828,752,900,0,0,0
752,900,360,0,0,0
900,360,532,0,0,0
360,532,776,0,0,0
532,776,828,0,0,0
776,828,820,0,0,0
828,820,852,0,0,0
820,852,836,0,0,0
852,836,856,0,0,0
836,856,804,0,0,0
856,804,656,0,0,0
804,656,200,0,0,0
656,200,852,0,0,0
200,852,848,0,0,0
852,848,840,0,0,0
848,840,852,0,0,0
840,852,840,0,0,0
852,840,852,0,0,0
840,852,832,0,0,0
852,832,848,0,0,0
832,848,844,0,0,0
848,844,836,0,0,0
844,836,848,0,0,0
836,848,832,0,0,0
848,832,852,0,0,0
832,852,836,0,0,0
852,836,840,0,0,0
836,840,844,0,0,0
840,844,848,0,0,0
844,848,868,0,0,0
848,868,856,0,0,0
868,856,856,0,0,0
856,856,864,0,0,0
856,864,848,0,0,0
864,848,844,0,0,0
848,844,836,0,0,0
844,836,840,0,0,0
836,840,828,0,0,0
840,828,820,0,0,0
828,820,824,0,0,0
820,824,844,0,0,0
824,844,832,0,0,0
844,832,1660,0,0,0
832,1660,832,0,0,0
1660,832,328,0,0,0
832,328,428,0,0,0
328,428,884,0,0,0
428,884,820,0,0,0
884,820,816,0,0,0
820,816,800,0,0,0
816,800,812,0,0,0
800,812,800,0,0,0
812,800,808,0,0,0
800,808,792,0,0,0
808,792,808,0,0,0
792,808,804,0,0,0
808,804,800,0,0,0
804,800,792,0,0,0
800,792,796,0,0,0
792,796,792,0,0,0
796,792,792,0,0,0
792,792,784,0,0,0
792,784,792,0,0,0
784,792,796,0,0,0
792,796,800,0,0,0
796,800,784,0,0,0
800,784,796,0,0,0
784,796,1632,0,0,0
796,1632,552,0,0,0
1632,552,956,0,0,0
552,956,400,0,0,0
956,400,416,0,0,0
400,416,1056,0,0,0
416,1056,244,0,0,0
1056,244,420,0,0,0
244,420,600,0,0,0
420,600,132,0,0,0
600,132,532,0,0,0
132,532,460,0,0,0
532,460,2544,0,0,0
460,2544,292,0,0,0
2544,292,108,0,0,0
292,108,1156,0,0,0
108,1156,1692,0,0,0
1156,1692,632,0,0,0
1692,632,140,0,0,0
632,140,288,0,0,0
140,288,160,0,0,0
288,160,788,0,0,0
160,788,612,0,0,0
788,612,148,0,0,0
612,148,1048,0,0,0
148,1048,68,0,0,0
1048,68,348,0,0,0
68,348,112,0,0,0
348,112,568,0,0,0
112,568,580,0,0,0
568,580,212,0,0,0
580,212,344,0,0,0
212,344,80,0,0,0
344,80,308,0,0,0
80,308,564,0,0,0
